"NAZEV";"CU_HNO3";"PB_HNO3";"ZN_HNO3"
"Klatovy";2,32238772029022;2,45100509811232;3,19458313229915
"Klatovy";2,10657020906809;2,87919845729804;3,19703913025903
"Klatovy";2,42125662271154;2,90690105984738;3,19744787745458
"Klatovy";1,97408102602201;2,77258872223978;3,19867311755068
"Klatovy";2,16332302566054;3,37416870927423;3,19867311755068
"Klatovy";2,75366071235426;2,64617479738412;3,19867311755068
"Klatovy";2,09679018001445;3,41114771251532;3,20111910327894
"Klatovy";2,31253542384721;2,51769647261099;3,20274644293832
"Klatovy";2,7408400239252;2,72785282839839;3,20274644293832
"Klatovy";1,02961941718116;3,08190996979504;3,20680324363393
"Klatovy";1,79009141212736;4,18813844150846;3,20680324363393
"Klatovy";1,97408102602201;2,53369681395743;3,20680324363393
"Klatovy";2,02814824729229;2,77881927199042;3,20680324363393
"Klatovy";2,39789527279837;2,63905732961526;3,20680324363393
"Klatovy";1,90210752639692;2,7408400239252;3,21084365317094
"Klatovy";1,82454929205105;2,79728133483015;3,21486780347066
"Klatovy";1,90210752639692;2,66025953726586;3,21486780347066
"Klatovy";1,77155676191054;2,76945882923085;3,21647294025189
"Klatovy";1,87180217690159;2,4423470353692;3,2188758248682
"Klatovy";2,09186406167839;2,75366071235426;3,2188758248682
"Klatovy";2,15176220325946;3,25809653802148;3,2188758248682
"Klatovy";1,63705307946707;3,12368563786445;3,22047454623189
"Klatovy";1,58923520511658;2,4932054526027;3,22286784613774
"Klatovy";2,30258509299405;2,66722820658195;3,22286784613774
"Klatovy";1,59736533119983;2,70537997254633;3,2244602031621
"Klatovy";1,79674701073909;2,62249231274056;3,22644709036452
"Klatovy";1,62924053973028;2,99573227355399;3,22684399451737
"Klatovy";1,79175946922805;3,10009228887823;3,22684399451737
"Klatovy";1,80828877117927;2,72129542785222;3,22684399451737
"Klatovy";2,01490302054226;2,72785282839839;3,22684399451737
"Klatovy";2,01490302054226;2,484906649788;3,22684399451737
"Klatovy";2,55722731136763;2,76631910922619;3,22684399451737
"Klatovy";1,82454929205105;2,56494935746154;3,23080439573347
"Klatovy";1,98787434815435;2,78501124223833;3,23080439573347
"Klatovy";2,52572864430826;2,67414864942653;3,23080439573347
"Klatovy";1,97408102602201;2,9263821954192;3,23277873003719
"Klatovy";1,02961941718116;2,63905732961526;3,23474917402449
"Klatovy";1,30833281965018;2,8154087194227;3,23474917402449
"Klatovy";1,52605630349505;2,68784749378468;3,23474917402449
"Klatovy";2,70805020110221;2,95491027903373;3,23474917402449
"Klatovy";2,05412373369555;3,06105173967463;3,23789383070396
"Klatovy";2,82849635417808;3,16547504814108;3,23828621838802
"Klatovy";1,77495235091167;2,63188884013665;3,23867845216438
"Klatovy";1,96009478404727;2,67414864942653;3,23867845216438
"Klatovy";2,17475172148416;2,92852352386054;3,23867845216438
"Klatovy";2,19722457733622;3,34286180464919;3,23867845216438
"Klatovy";2,19722457733622;3,34286180464919;3,23867845216438
"Klatovy";2,56494935746154;2,73436750941958;3,23867845216438
"Klatovy";2,32922702394047;3,26652247833555;3,23946245847659
"Klatovy";2,43886271128659;3,0777729838902;3,24024585060439
"Klatovy";1,93152141160321;2,53369681395743;3,24259235148552
"Klatovy";2,18605127673809;2,9338568698359;3,24259235148552
"Klatovy";2,29253475714054;2,85647020622048;3,24259235148552
"Klatovy";2,00417905717929;2,62321826558551;3,24532299488305
"Klatovy";1,98787434815435;3,82209829790016;3,24649099190117
"Klatovy";2,62466859216316;2,8154087194227;3,24649099190117
"Klatovy";1,90657514365664;3,34497970166392;3,24765762629365
"Klatovy";2,02814824729229;2,94968833505258;3,25037449192757
"Klatovy";2,07944154167984;2,86220088092947;3,25037449192757
"Klatovy";2,17133680638409;2,87356463957978;3,25037449192757
"Klatovy";2,39789527279837;3,20680324363393;3,25037449192757
"Klatovy";2,8154087194227;2,70136121295141;3,25037449192757
"Klatovy";3,2846635654062;2,57566101305646;3,25308399619794
"Klatovy";1,6094379124341;2,76631910922619;3,25424296870549
"Klatovy";1,7404661748405;3,03495298670727;3,25424296870549
"Klatovy";1,94591014905531;2,68102152871429;3,25424296870549
"Klatovy";2,00148000021012;2,52572864430826;3,25424296870549
"Klatovy";2,2353763433006;3,17387845893746;3,25424296870549
"Klatovy";2,37954613413017;2,71469474382088;3,25424296870549
"Klatovy";2,63905732961526;2,92316158071916;3,25424296870549
"Klatovy";1,88706964903238;2,68102152871429;3,25809653802148
"Klatovy";1,58923520511658;3,06105173967463;3,25963381734036
"Klatovy";1,71918877639322;3,1776370768516;3,26078522794541
"Klatovy";1,78842056796254;2,69192081917233;3,26193531432865
"Klatovy";1,82454929205105;2,76000994003292;3,26193531432865
"Klatovy";2,62466859216316;2,70805020110221;3,26193531432865
"Klatovy";2,63188884013665;2,65324196460721;3,26193531432865
"Klatovy";2,79728133483015;2,4423470353692;3,26193531432865
"Klatovy";1,87180217690159;2,41591377830104;3,26575941076705
"Klatovy";2,2082744135228;3,35340671782581;3,26956893918372
"Klatovy";1,73518911773966;2,6658383522929;3,2699490950522
"Klatovy";2,45702144629846;3,17010566049877;3,2718477096343
"Klatovy";1,75785791755237;2,87919845729804;3,27336401015227
"Klatovy";1,88706964903238;2,82137888640921;3,27336401015227
"Klatovy";2,02814824729229;2,66025953726586;3,27336401015227
"Klatovy";2,10413415427021;3,05870707271538;3,27336401015227
"Klatovy";2,10413415427021;2,8449093838194;3,27336401015227
"Klatovy";1,39624469197306;2,96681826338935;3,27714473299218
"Klatovy";1,64865862558738;3,09104245335832;3,27714473299218
"Klatovy";1,93152141160321;2,82731362192902;3,27714473299218
"Klatovy";1,96009478404727;2,65324196460721;3,27714473299218
"Klatovy";2,30258509299405;3,11351530921037;3,27714473299218
"Klatovy";2,41591377830104;2,82137888640921;3,27714473299218
"Klatovy";2,43097830776244;3,0878555624298;3,27827616814965
"Klatovy";2,35327820730956;2,6239436918052;3,27902974768795
"Klatovy";1,98787434815435;3,14845336057165;3,28091121578765
"Klatovy";2,18605127673809;2,87919845729804;3,28091121578765
"Klatovy";2,4423470353692;2,54160199346454;3,28091121578765
"Klatovy";1,98787434815435;2,65955999194177;3,28503802712187
"Klatovy";1,94304891677428;2,90690105984738;3,28840188751681
"Klatovy";2,21920348405499;2,47653840011748;3,28840188751681
"Klatovy";1,65632149833295;3,18221184049661;3,29175447028077
"Klatovy";1,73342389221509;2,68784749378468;3,29212628660779
"Klatovy";1,93152141160321;2,92316158071916;3,29212628660779
"Klatovy";2,76631910922619;2,75366071235426;3,29212628660779
"Klatovy";2,85070650150373;2,82137888640921;3,29212628660779
"Klatovy";2,07191327525904;2,97603964020825;3,29249796473881
"Klatovy";2,27212588550934;2,68920711330073;3,29472513715164
"Klatovy";1,91692261218206;2,8449093838194;3,29583686600433
"Klatovy";2,00148000021012;2,70805020110221;3,29583686600433
"Klatovy";2,10169215061466;3,00071981506503;3,29583686600433
"Klatovy";2,64617479738412;2,65324196460721;3,29583686600433
"Klatovy";2,13653050866396;3,18138162044062;3,29768700529249
"Klatovy";1,58923520511658;2,89037175789616;3,29953372788566
"Klatovy";1,82454929205105;2,85070650150373;3,29953372788566
"Klatovy";2,2512917986065;2,8154087194227;3,29953372788566
"Klatovy";1,97129938306013;2,95543097678047;3,30100865440672
"Klatovy";1,64865862558738;3,07731226054641;3,30321697330195
"Klatovy";2,07317192866624;2,60268968544438;3,30321697330195
"Klatovy";2,52572864430826;2,56494935746154;3,30321697330195
"Klatovy";1,91692261218206;2,76000994003292;3,30688670219091
"Klatovy";1,91692261218206;2,76000994003292;3,30688670219091
"Klatovy";2,06686275947298;2,93916192206559;3,30688670219091
"Klatovy";2,04898233419513;3,41870980674679;3,30871652886799
"Klatovy";1,58923520511658;2,92852352386054;3,31054301339402
"Klatovy";1,87180217690159;2,61006979274201;3,31054301339402
"Klatovy";1,97408102602201;2,65324196460721;3,31054301339402
"Klatovy";2,02814824729229;2,91777073208428;3,31054301339402
"Klatovy";2,18605127673809;2,4932054526027;3,31054301339402
"Klatovy";2,46809953147162;2,68102152871429;3,31054301339402
"Klatovy";2,4423470353692;2,54160199346454;3,31418600467253
"Klatovy";2,60268968544438;2,92316158071916;3,31418600467253
"Klatovy";2,13060982825424;2,68239045432163;3,31491301306514
"Klatovy";2,30856716467159;2,42125662271154;3,31527631915452
"Klatovy";2,64617479738412;2,66722820658195;3,3178157727231
"Klatovy";1,85473426838944;2,7219531062712;3,32107133718287
"Klatovy";1,56861591791385;2,43361335540045;3,32143241319329
"Klatovy";1,66770682055808;2,85070650150373;3,32143241319329
"Klatovy";2,65324196460721;3,03495298670727;3,32143241319329
"Klatovy";2,8154087194227;3,21486780347066;3,32143241319329
"Klatovy";2,05923883436232;2,98061863574394;3,32503602069659
"Klatovy";2,16332302566054;2,89591193827178;3,32503602069659
"Klatovy";2,2512917986065;2,68784749378468;3,32503602069659
"Klatovy";1,90508815453506;2,70671597808907;3,32647383546622
"Klatovy";2,34755845863678;3,07454345397828;3,32683296637329
"Klatovy";1,52605630349505;2,61006979274201;3,32862668882732
"Klatovy";1,88706964903238;2,27212588550934;3,32862668882732
"Klatovy";1,90210752639692;2,85647020622048;3,32862668882732
"Klatovy";2,09801792725277;2,83321334405622;3,3322045101752
"Klatovy";1,83258146374831;2,63188884013665;3,3357695763397
"Klatovy";2,05412373369555;2,66025953726586;3,3357695763397
"Klatovy";2,23001440015921;3,1904763503465;3,3357695763397
"Klatovy";2,45100509811232;2,82731362192902;3,3357695763397
"Klatovy";3,02042488614436;2,72785282839839;3,3357695763397
"Klatovy";1,81807677754543;3,3261145755378;3,34073941262504
"Klatovy";1,77495235091167;2,82731362192902;3,34286180464919
"Klatovy";2,14006616349627;2,79728133483015;3,34286180464919
"Klatovy";1,85629799036563;2,70805020110221;3,34638914516716
"Klatovy";2,85070650150373;2,4932054526027;3,34638914516716
"Klatovy";1,75785791755237;2,85647020622048;3,3499040872746
"Klatovy";1,85629799036563;2,78501124223833;3,3499040872746
"Klatovy";2,17475172148416;2,76000994003292;3,3499040872746
"Klatovy";2,4595888418037;2,61739583283407;3,3499040872746
"Klatovy";2,10169215061466;2,68852753461335;3,35200713747138
"Klatovy";1,33500106673234;3,04927304048202;3,35340671782581
"Klatovy";2,19722457733622;2,64617479738412;3,35340671782581
"Klatovy";2,77881927199042;2,72785282839839;3,35340671782581
"Klatovy";1,69193913394584;3,3257551864953;3,35654862999327
"Klatovy";2,72129542785222;2,61739583283407;3,35689712276557
"Klatovy";2,93916192206559;2,76000994003292;3,35689712276557
"Klatovy";2,01490302054226;2,73436750941958;3,3603753871419
"Klatovy";2,04122032885964;2,70805020110221;3,3603753871419
"Klatovy";1,69561560867515;3,11262602502549;3,36072254909643
"Klatovy";1,75785791755237;2,90690105984738;3,36384159511838
"Klatovy";2,06686275947298;2,96527306606928;3,36384159511838
"Klatovy";2,09186406167839;3,01062088604774;3,36384159511838
"Klatovy";2,12823170584927;2,89591193827178;3,36384159511838
"Klatovy";3,09557760852371;2,55722731136763;3,36384159511838
"Klatovy";1,98787434815435;3,17387845893746;3,36729582998647
"Klatovy";1,54756250871601;2,46809953147162;3,37073817417745
"Klatovy";1,54756250871601;3,02529107579554;3,37073817417745
"Klatovy";1,59330853050422;2,37954613413017;3,37073817417745
"Klatovy";1,6094379124341;2,61006979274201;3,37416870927423
"Klatovy";1,62924053973028;2,95491027903373;3,37416870927423
"Klatovy";1,87180217690159;3,30688670219091;3,37416870927423
"Klatovy";2,99071973173044;2,7408400239252;3,37416870927423
"Klatovy";3,01062088604774;3,16124671203156;3,37416870927423
"Klatovy";3,4307561839037;2,7408400239252;3,37416870927423
"Klatovy";1,8961194845523;2,73954886816158;3,37485340632255
"Klatovy";1,8961194845523;2,73954886816158;3,37485340632255
"Klatovy";1,97408102602201;2,70136121295141;3,37758751602302
"Klatovy";1,98787434815435;3,01553490085017;3,37758751602302
"Klatovy";2,04122032885964;3,00568260440715;3,37758751602302
"Klatovy";2,05412373369555;2,9338568698359;3,37758751602302
"Klatovy";2,4595888418037;2,8449093838194;3,37758751602302
"Klatovy";1,77495235091167;2,77258872223978;3,38099467434463
"Klatovy";2,14006616349627;3,18635263316264;3,38099467434463
"Klatovy";1,7227665977411;2,8154087194227;3,38439026334577
"Klatovy";2,02814824729229;3,00071981506503;3,38439026334577
"Klatovy";1,70474809223843;2,72785282839839;3,38777436133001
"Klatovy";2,2082744135228;3,50855589998265;3,38777436133001
"Klatovy";2,05412373369555;3,42426265459315;3,39114704580865
"Klatovy";2,06686275947298;2,9704144655697;3,39114704580865
"Klatovy";2,10413415427021;2,79116510781272;3,39114704580865
"Klatovy";2,62466859216316;2,94968833505258;3,39450839351136
"Klatovy";2,49403155756499;3,15700042115011;3,39718936026461
"Klatovy";1,85629799036563;2,86220088092947;3,39785848039664
"Klatovy";2,28238238567653;2,91235066461493;3,39785848039664
"Klatovy";2,28238238567653;2,91235066461493;3,39785848039664
"Klatovy";3,09104245335832;2,66025953726586;3,39785848039664
"Klatovy";2,05668455455722;2,90251989183181;3,40019688132857
"Klatovy";1,68639895357023;2,94968833505258;3,40119738166216
"Klatovy";1,79009141212736;2,68784749378468;3,40119738166216
"Klatovy";1,9473377010465;2,96010509591084;3,40119738166216
"Klatovy";2,32238772029022;2,74727091425549;3,40119738166216
"Klatovy";1,28093384546206;2,50959926237837;3,40452517175483
"Klatovy";2,01490302054226;2,72129542785222;3,40452517175483
"Klatovy";2,34180580614733;3,08190996979504;3,40452517175483
"Klatovy";2,36085400111802;2,69462718077007;3,40452517175483
"Klatovy";2,09186406167839;2,90142159408274;3,40784192438082
"Klatovy";2,10413415427021;2,82137888640921;3,40784192438082
"Klatovy";2,15176220325946;3,17387845893746;3,40784192438082
"Klatovy";2,29253475714054;2,91777073208428;3,40784192438082
"Klatovy";2,15176220325946;2,73436750941958;3,41114771251532
"Klatovy";2,42921774392741;3,36245655334572;3,41246697392039
"Klatovy";1,7227665977411;2,87356463957978;3,41444260841217
"Klatovy";1,80828877117927;2,62466859216316;3,41444260841217
"Klatovy";1,91692261218206;2,85070650150373;3,41772668361337
"Klatovy";2,4423470353692;2,31253542384721;3,41772668361337
"Klatovy";2,11142458753289;2,83438912314523;3,41805449872858
"Klatovy";1,7227665977411;3,17805383034795;3,42100000895834
"Klatovy";1,50407739677627;2,7408400239252;3,42426265459315
"Klatovy";2,2082744135228;2,61739583283407;3,42426265459315
"Klatovy";2,89591193827178;2,76631910922619;3,42426265459315
"Klatovy";2,99573227355399;3,20274644293832;3,42426265459315
"Klatovy";2,14006616349627;2,94443897916644;3,42751468997953
"Klatovy";2,16332302566054;2,83321334405622;3,42751468997953
"Klatovy";2,16332302566054;2,77881927199042;3,42751468997953
"Klatovy";2,06686275947298;3,05870707271538;3,4307561839037
"Klatovy";2,11625551480255;2,73436750941958;3,4307561839037
"Klatovy";1,75785791755237;3,14415227867226;3,43398720448515
"Klatovy";1,94017947434633;2,73436750941958;3,43398720448515
"Klatovy";2,78501124223833;2,40694510831829;3,43398720448515
"Klatovy";1,96009478404727;2,90142159408274;3,43720781918519
"Klatovy";2,01490302054226;3,00568260440715;3,43720781918519
"Klatovy";2,45100509811232;2,76631910922619;3,43720781918519
"Klatovy";2,06686275947298;2,92316158071916;3,44041809481543
"Klatovy";3,07731226054641;2,63188884013665;3,44041809481543
"Klatovy";2,32238772029022;3,32503602069659;3,44361809754611
"Klatovy";1,79175946922805;2,83321334405622;3,4468078929142
"Klatovy";1,66770682055808;2,94968833505258;3,45315712059287
"Klatovy";2,09186406167839;2,31253542384721;3,45315712059287
"Klatovy";3,0633909220278;3,58629286533884;3,45315712059287
"Klatovy";1,80664808172181;2,91939104029727;3,45631668088323
"Klatovy";2,00148000021012;2,76000994003292;3,45631668088323
"Klatovy";2,83907846350861;2,62466859216316;3,45631668088323
"Klatovy";2,89037175789616;2,45100509811232;3,45631668088323
"Klatovy";1,94591014905531;2,79728133483015;3,45946628978613
"Klatovy";2,02814824729229;2,58021682959232;3,45946628978613
"Klatovy";2,12823170584927;2,9704144655697;3,45946628978613
"Klatovy";2,77881927199042;2,8449093838194;3,45946628978613
"Klatovy";2,30458309565672;2,77321352700862;3,46072336097618
"Klatovy";2,12823170584927;2,79116510781272;3,4626060097908
"Klatovy";2,12823170584927;2,79116510781272;3,4626060097908
"Klatovy";2,4423470353692;3,07731226054641;3,4626060097908
"Klatovy";2,55722731136763;2,85070650150373;3,46573590279973
"Klatovy";2,04122032885964;3,17805383034795;3,46885603013597
"Klatovy";2,04122032885964;3,17805383034795;3,46885603013597
"Klatovy";2,16332302566054;2,87356463957978;3,47506723022861
"Klatovy";1,8961194845523;2,76568998054862;3,47939222924721
"Klatovy";2,67621547758218;3,01062088604774;3,48124008933569
"Klatovy";2,15176220325946;2,79116510781272;3,48431228837266
"Klatovy";2,31253542384721;2,92852352386054;3,48431228837266
"Klatovy";2,77258872223978;3,45315712059287;3,48431228837266
"Klatovy";1,99197551589856;2,8848007128467;3,48645722561298
"Klatovy";2,41591377830104;2,41591377830104;3,48737507790321
"Klatovy";2,66722820658195;2,68784749378468;3,48737507790321
"Klatovy";1,97408102602201;2,82137888640921;3,4904285153901
"Klatovy";2,45100509811232;2,8154087194227;3,4904285153901
"Klatovy";1,79175946922805;2,54944517092557;3,49347265777132
"Klatovy";2,15176220325946;3,08648663682245;3,49347265777132
"Klatovy";2,16332302566054;2,8449093838194;3,49347265777132
"Klatovy";2,10413415427021;2,89037175789616;3,49650756146648
"Klatovy";1,75785791755237;2,67414864942653;3,49953328238302
"Klatovy";1,80828877117927;2,94968833505258;3,49953328238302
"Klatovy";2,07944154167984;2,4932054526027;3,49953328238302
"Klatovy";2,2512917986065;3,01553490085017;3,49953328238302
"Klatovy";2,02814824729229;2,68784749378468;3,50254987592244
"Klatovy";2,18605127673809;2,66025953726586;3,50555739698639
"Klatovy";1,66770682055808;2,62466859216316;3,50855589998265
"Klatovy";2,24070968927596;2,87919845729804;3,50855589998265
"Klatovy";2,29253475714054;2,98061863574394;3,50855589998265
"Klatovy";2,50959926237837;2,95491027903373;3,50855589998265
"Klatovy";2,71469474382088;2,70805020110221;3,51154543883102
"Klatovy";2,06686275947298;2,87356463957978;3,51452606696916
"Klatovy";2,97348666460667;3,04452243772342;3,51452606696916
"Klatovy";2,12823170584927;3,26193531432865;3,51749783735832
"Klatovy";2,19722457733622;2,8094026953625;3,51749783735832
"Klatovy";2,2935443483419;4,54318839363221;3,5201649007262
"Klatovy";1,63119940421561;2,80336038090653;3,52046080248897
"Klatovy";1,7227665977411;3,13983261752775;3,52046080248897
"Klatovy";1,97408102602201;2,92316158071916;3,52046080248897
"Klatovy";1,75785791755237;2,76000994003292;3,5234150143864
"Klatovy";2,10413415427021;2,98061863574394;3,5234150143864
"Klatovy";2,14006616349627;3,22684399451737;3,5234150143864
"Klatovy";2,14006616349627;3,22684399451737;3,5234150143864
"Klatovy";2,31253542384721;3,35689712276557;3,5234150143864
"Klatovy";1,76473079684014;2,77258872223978;3,52636052461616
"Klatovy";2,00148000021012;3,04452243772342;3,52636052461616
"Klatovy";1,82454929205105;2,76000994003292;3,52929738428947
"Klatovy";1,94591014905531;2,75366071235426;3,52929738428947
"Klatovy";2,95386806945529;2,72785282839839;3,5307625860168
"Klatovy";1,7404661748405;3,0633909220278;3,53514535417189
"Klatovy";2,37954613413017;2,94968833505258;3,53514535417189
"Klatovy";2,39698576841553;2,25339484880327;3,53689309711605
"Klatovy";1,45161382724053;2,82137888640921;3,54095932403731
"Klatovy";1,64865862558738;2,51769647261099;3,54095932403731
"Klatovy";1,64865862558738;2,51769647261099;3,54095932403731
"Klatovy";2,16332302566054;2,98568193770049;3,54095932403731
"Klatovy";2,63905732961526;2,5014359517392;3,54095932403731
"Klatovy";2,92316158071916;2,76000994003292;3,54095932403731
"Klatovy";2,15176220325946;2,98568193770049;3,54385368206368
"Klatovy";2,40694510831829;3,45315712059287;3,54385368206368
"Klatovy";2,18717424148272;2,65324196460721;3,54645146098166
"Klatovy";1,97408102602201;3,04452243772342;3,54673968695281
"Klatovy";2,18605127673809;3,20274644293832;3,54673968695281
"Klatovy";2,24070968927596;2,8154087194227;3,54673968695281
"Klatovy";2,12823170584927;2,80336038090653;3,54961738678043
"Klatovy";2,8154087194227;2,82137888640921;3,54961738678043
"Klatovy";2,35991015961332;2,74919214443339;3,55019193434004
"Klatovy";2,2512917986065;3,29583686600433;3,55248682920838
"Klatovy";2,52572864430826;2,74727091425549;3,55248682920838
"Klatovy";2,33795223683133;3,04594998971461;3,5530597309714
"Klatovy";2,06686275947298;2,98061863574394;3,55534806148941
"Klatovy";2,09186406167839;2,80336038090653;3,55534806148941
"Klatovy";2,31253542384721;2,96010509591084;3,55534806148941
"Klatovy";1,88706964903238;2,89591193827178;3,55820113047182
"Klatovy";2,32042501112238;3,10548313751311;3,55820113047182
"Klatovy";2,3887627892351;3,34638914516716;3,55820113047182
"Klatovy";2,24070968927596;2,99573227355399;3,56104608260405
"Klatovy";1,70474809223843;3,04927304048202;3,56388296393925
"Klatovy";1,77495235091167;2,96010509591084;3,56388296393925
"Klatovy";1,88706964903238;3,03495298670727;3,56388296393925
"Klatovy";2,20717490818939;2,59525470695687;3,56388296393925
"Klatovy";3,06245590559689;3,12236492448735;3,56671182013973
"Klatovy";1,77495235091167;2,87919845729804;3,56953269648137
"Klatovy";2,27212588550934;2,86220088092947;3,56953269648137
"Klatovy";2,4595888418037;2,98061863574394;3,56953269648137
"Klatovy";1,79175946922805;2,94443897916644;3,57234563785798
"Klatovy";2,25023861262184;3,37963320374631;3,57234563785798
"Klatovy";2,09186406167839;2,69462718077007;3,57515068878559
"Klatovy";2,04251818757524;2,797890905102;3,57794789340665
"Klatovy";2,64617479738412;3,07731226054641;3,57794789340665
"Klatovy";2,15176220325946;3,08190996979504;3,58073729549423
"Klatovy";2,20497226412705;2,82731362192902;3,58073729549423
"Klatovy";1,62924053973028;2,67414864942653;3,58351893845611
"Klatovy";2,29253475714054;3,4626060097908;3,58351893845611
"Klatovy";1,96009478404727;3,23474917402449;3,58629286533884
"Klatovy";2,95491027903373;2,94968833505258;3,58905911883173
"Klatovy";2,01490302054226;2,68784749378468;3,5918177412708
"Klatovy";2,21920348405499;2,61006979274201;3,5918177412708
"Klatovy";2,72785282839839;3,07269331469012;3,5918177412708
"Klatovy";2,97552956623647;2,54944517092557;3,5918177412708
"Klatovy";1,75785791755237;2,98568193770049;3,59456877464269
"Klatovy";2,11625551480255;3,64283551561253;3,59456877464269
"Klatovy";1,58923520511658;2,71469474382088;3,59731226058845
"Klatovy";2,92852352386054;2,60268968544438;3,59731226058845
"Klatovy";2,05412373369555;3,14415227867226;3,60004824040732
"Klatovy";2,35137525716348;2,54944517092557;3,60277675506052
"Klatovy";3,04213864636814;3,07269331469012;3,60549784517488
"Klatovy";2,23430625224075;2,85128436918811;3,60631273045697
"Klatovy";1,90210752639692;3,07731226054641;3,60821155104648
"Klatovy";1,93152141160321;2,85647020622048;3,60821155104648
"Klatovy";2,00148000021012;2,86789890204411;3,60821155104648
"Klatovy";2,16332302566054;3,11351530921037;3,60821155104648
"Klatovy";2,27521389619791;3,46354600672669;3,61091791264422
"Klatovy";3,10458667846607;2,94443897916644;3,61091791264422
"Klatovy";2,07317192866624;3,59731226058845;3,61361696961339
"Klatovy";2,32238772029022;3,09557760852371;3,61361696961339
"Klatovy";2,5014359517392;3,36384159511838;3,61361696961339
"Klatovy";2,00148000021012;2,83321334405622;3,6163087612791
"Klatovy";2,14943391349987;3,15785112303043;3,6163087612791
"Klatovy";2,28543893415908;3,27108869631514;3,61765194482557
"Klatovy";2,10413415427021;2,83907846350861;3,61899332664977
"Klatovy";2,26176309847379;2,82137888640921;3,61899332664977
"Klatovy";2,50959926237837;2,86220088092947;3,61899332664977
"Klatovy";2,23001440015921;2,70136121295141;3,62434093297637
"Klatovy";2,53369681395743;3,02529107579554;3,62434093297637
"Klatovy";2,14006616349627;3,0633909220278;3,62700405039585
"Klatovy";2,68784749378468;3,30688670219091;3,62700405039585
"Klatovy";3,42426265459315;3,14845336057165;3,62700405039585
"Klatovy";2,30258509299405;2,96010509591084;3,62966009445396
"Klatovy";2,36085400111802;3,15700042115011;3,63230910262554
"Klatovy";2,09186406167839;3,17805383034795;3,63495111208838
"Klatovy";2,09186406167839;3,17805383034795;3,63495111208838
"Klatovy";2,5014359517392;2,94968833505258;3,63495111208838
"Klatovy";2,83732253680635;2,14593128294867;3,63968920992316
"Klatovy";1,55814461804655;2,94443897916644;3,6454498961866
"Klatovy";2,53369681395743;3,39785848039664;3,64805745959368
"Klatovy";2,00148000021012;2,98568193770049;3,65065824129374
"Klatovy";2,51930807650533;3,50013732951706;3,65273400747758
"Klatovy";2,31055326264322;3,45631668088323;3,65299317554953
"Klatovy";1,90210752639692;3,24259235148552;3,65325227647079
"Klatovy";1,77495235091167;2,92852352386054;3,65583960003574
"Klatovy";2,05412373369555;2,4595888418037;3,66612246699132
"Klatovy";1,77495235091167;2,93916192206559;3,67122451887521
"Klatovy";2,18605127673809;2,79116510781272;3,67376581630389
"Klatovy";2,31253542384721;3,05400118167796;3,67376581630389
"Klatovy";2,75366071235426;2,94968833505258;3,67376581630389
"Klatovy";2,11625551480255;2,89591193827178;3,67630067190708
"Klatovy";2,29253475714054;2,92852352386054;3,67630067190708
"Klatovy";2,37024374146785;3,09104245335832;3,67680687287967
"Klatovy";1,64865862558738;2,60268968544438;3,67882911826043
"Klatovy";1,91692261218206;2,80336038090653;3,67882911826043
"Klatovy";3,50855589998265;3,02042488614436;3,67882911826043
"Klatovy";2,42480272571829;3,08648663682245;3,68135118769314
"Klatovy";2,09186406167839;3,18635263316264;3,68637632389582
"Klatovy";2,68784749378468;3,63230910262554;3,68887945411394
"Klatovy";2,8094026953625;3,40452517175483;3,68887945411394
"Klatovy";2,95438931001961;3,01062088604774;3,68887945411394
"Klatovy";1,77495235091167;2,56494935746154;3,69386699562498
"Klatovy";1,97408102602201;2,58021682959232;3,69386699562498
"Klatovy";2,04122032885964;2,85647020622048;3,69386699562498
"Klatovy";2,3823200610129;3,87161759079311;3,69635146895263
"Klatovy";1,79175946922805;3,13549421592915;3,6988297849671
"Klatovy";2,64688376586472;3,41246697392039;3,6988297849671
"Klatovy";1,68639895357023;3,1267605359604;3,70130197411249
"Klatovy";1,96009478404727;2,87919845729804;3,70130197411249
"Klatovy";3,33932197794406;2,85070650150373;3,70130197411249
"Klatovy";1,45161382724053;2,98568193770049;3,70376806660769
"Klatovy";2,95178038602481;2,76631910922619;3,70376806660769
"Klatovy";1,47017584510059;3,07269331469012;3,70622809244855
"Klatovy";2,37024374146785;2,83321334405622;3,70622809244855
"Klatovy";1,87180217690159;2,82731362192902;3,70868208141011
"Klatovy";2,47653840011748;3,34286180464919;3,70868208141011
"Klatovy";2,47653840011748;2,86789890204411;3,70868208141011
"Klatovy";2,17475172148416;3,26575941076705;3,71113006304875
"Klatovy";2,17475172148416;3,28091121578765;3,71113006304875
"Klatovy";2,48906465993666;2,80336038090653;3,71113006304875
"Klatovy";1,97408102602201;2,72785282839839;3,71600812150219
"Klatovy";2,26176309847379;2,63188884013665;3,71600812150219
"Klatovy";2,31253542384721;3,15273602236365;3,71600812150219
"Klatovy";2,31253542384721;2,72785282839839;3,71600812150219
"Klatovy";3,01160562271028;3,17387845893746;3,71843825635548
"Klatovy";2,16332302566054;2,83907846350861;3,72086249996698
"Klatovy";1,93152141160321;3,26193531432865;3,72328088083127
"Klatovy";2,33214389523559;2,68102152871429;3,72569342723665
"Klatovy";2,32238772029022;3,41444260841217;3,72810016726722
"Klatovy";2,61739583283407;3,68135118769314;3,72810016726722
"Klatovy";2,70136121295141;3,48431228837266;3,72810016726722
