-10,59020189;-8,020709793;8,023728069;6,215597148;4,762546527;0,391038374;-10,1994635;-11,14818188
-3,035321221;3,483999557;6,028290684;5,767489483;3,908129115;-3,409175178;-13,98630057;-12,84427906
-9,980845801;-1,136825755;3,198984353;2,866485789;2,10998961;-4,332150576;0,429672823;-0,134775864
-1,312376759;0,467779092;3,057599747;3,1414515;0,82552731;-1,767076146;-4,277348797;-6,840991062
1,249984508;4,156699265;6,298187617;6,808302179;5,055169817;-8,505514272;-12,19584051;-14,14013804
-1,747619495;-0,089671473;1,867858807;0,834906469;-0,934320977;-0,491173969;-0,245849438;-1,413149675
-10,3166308;-7,489473789;6,445589704;6,352546928;5,938717611;1,670832609;-12,45708989;-11,0133024
1,736818128;2,81678134;3,686487221;3,824644732;1,170318109;0,360235158;-10,97115528;-12,55312591
1,95980926;2,218034236;4,249153799;3,95075383;2,137812024;-0,085356235;-12,4992581;-12,15445179
-4,992946133;-0,97565087;1,767953358;3,068671723;1,784676083;-0,411925436;-0,947916482;-9,788046347
0,534621384;0,227623715;3,316500373;3,001910029;0,663675863;-2,468222885;-1,37240863;-11,78664169
0,661600717;1,914053217;5,926365736;5,159516304;3,762819986;-3,12966749;-13,59604726;-12,45471625
2,162463034;2,780241019;4,364489425;3,292643663;-0,044518163;-3,005816138;-5,016048838;-11,51124376
-0,108334654;2,431414848;6,370766338;6,219196966;0,648974001;-4,482161668;-9,26232851;-12,50016493
0,56362182;3,895473485;6,768999732;8,125627681;2,739996371;-8,09822494;-11,60129974;-13,76116585
-2,243436888;2,361605621;3,944736462;5,572563405;4,044123226;-1,489096006;-13,29967289;-12,09740984
-3,498176979;0,042085506;4,247939083;5,083373922;-0,720571987;-5,995388994;-0,351049857;-3,729950392
0,952678501;1,484414497;2,330321659;1,057796203;0,51099007;-1,101707006;-2,793652733;-6,72640481
-8,091211977;-1,302221062;1,759162022;2,718883621;2,92420412;1,123808968;-2,927110506;-9,028301081
-3,510080591;-0,523960396;1,745885779;2,148170318;1,382095213;-1,125890689;-0,901685681;-6,089409122
2,642012332;3,358543002;5,982798531;3,138684172;1,421347203;-1,898634062;-11,40566045;-12,48036497
-3,313712043;1,880765995;4,016072215;5,174675905;2,387761381;0,346889613;-11,76658023;-12,69085683
-8,509777779;1,619215261;7,433820676;6,643734608;4,73562851;-12,29383197;-6,300285812;-1,686136604
0,375991163;4,470386908;5,750111064;7,057168127;-3,206183483;-1,276274249;-10,97693876;-12,33735183
-5,427633612;-8,176160137;3,56450576;3,735722701;3,46725991;-0,388494006;-3,75047697;-1,856075267
-6,642128288;-0,731414318;1,711166908;2,533671645;0,158318442;-0,37308937;0,338228922;-4,661703795
